config,idx,source,true_label,ood_score,pred_label,correct
"cũ (clip 0.6/0.4, score_p95)",774,AA_pure,ID,0.239923,ID,1
"cũ (clip 0.6/0.4, score_p95)",775,AA_pure,ID,0.410272,ID,1
"cũ (clip 0.6/0.4, score_p95)",776,AA_pure,ID,0.172951,ID,1
"cũ (clip 0.6/0.4, score_p95)",777,AA_pure,ID,0.098031,ID,1
"cũ (clip 0.6/0.4, score_p95)",778,AA_pure,ID,0.107392,ID,1
"cũ (clip 0.6/0.4, score_p95)",779,AA_pure,ID,0.228773,ID,1
"cũ (clip 0.6/0.4, score_p95)",780,AA_pure,ID,0.197338,ID,1
"cũ (clip 0.6/0.4, score_p95)",781,AA_pure,ID,0.116084,ID,1
"cũ (clip 0.6/0.4, score_p95)",782,AA_pure,ID,0.078353,ID,1
"cũ (clip 0.6/0.4, score_p95)",783,AA_pure,ID,0.161927,ID,1
"cũ (clip 0.6/0.4, score_p95)",784,AA_pure,ID,0.109742,ID,1
"cũ (clip 0.6/0.4, score_p95)",785,AA_pure,ID,0.287519,ID,1
"cũ (clip 0.6/0.4, score_p95)",786,AA_pure,ID,0.096749,ID,1
"cũ (clip 0.6/0.4, score_p95)",787,AA_pure,ID,0.286141,ID,1
"cũ (clip 0.6/0.4, score_p95)",788,AA_pure,ID,0.237188,ID,1
"cũ (clip 0.6/0.4, score_p95)",789,AA_pure,ID,0.270406,ID,1
"cũ (clip 0.6/0.4, score_p95)",790,AA_pure,ID,0.458812,ID,1
"cũ (clip 0.6/0.4, score_p95)",791,AA_pure,ID,0.252991,ID,1
"cũ (clip 0.6/0.4, score_p95)",792,AA_pure,ID,0.389658,ID,1
"cũ (clip 0.6/0.4, score_p95)",793,AA_pure,ID,0.184691,ID,1
"cũ (clip 0.6/0.4, score_p95)",794,AA_pure,ID,0.208584,ID,1
"cũ (clip 0.6/0.4, score_p95)",795,AA_pure,ID,0.391356,ID,1
"cũ (clip 0.6/0.4, score_p95)",796,AA_pure,ID,0.105686,ID,1
"cũ (clip 0.6/0.4, score_p95)",797,AA_pure,ID,0.213901,ID,1
"cũ (clip 0.6/0.4, score_p95)",798,AA_pure,ID,0.372301,ID,1
"cũ (clip 0.6/0.4, score_p95)",799,AA_pure,ID,0.150411,ID,1
"cũ (clip 0.6/0.4, score_p95)",800,AA_pure,ID,0.235962,ID,1
"cũ (clip 0.6/0.4, score_p95)",801,AA_pure,ID,0.297448,ID,1
"cũ (clip 0.6/0.4, score_p95)",802,AA_pure,ID,0.370101,ID,1
"cũ (clip 0.6/0.4, score_p95)",803,AA_pure,ID,0.141588,ID,1
"cũ (clip 0.6/0.4, score_p95)",804,AA_pure,ID,0.245211,ID,1
"cũ (clip 0.6/0.4, score_p95)",805,AA_pure,ID,0.17578,ID,1
"cũ (clip 0.6/0.4, score_p95)",806,AA_pure,ID,0.092052,ID,1
"cũ (clip 0.6/0.4, score_p95)",807,AA_pure,ID,0.168175,ID,1
"cũ (clip 0.6/0.4, score_p95)",808,AA_pure,ID,0.174002,ID,1
"cũ (clip 0.6/0.4, score_p95)",809,AA_pure,ID,0.6,ID,1
"cũ (clip 0.6/0.4, score_p95)",810,AA_pure,ID,0.165632,ID,1
"cũ (clip 0.6/0.4, score_p95)",811,AA_pure,ID,0.257146,ID,1
"cũ (clip 0.6/0.4, score_p95)",812,AA_pure,ID,0.106094,ID,1
"cũ (clip 0.6/0.4, score_p95)",813,AA_pure,ID,0.328439,ID,1
"cũ (clip 0.6/0.4, score_p95)",814,AA_pure,ID,0.245045,ID,1
"cũ (clip 0.6/0.4, score_p95)",815,AA_pure,ID,0.6,ID,1
"cũ (clip 0.6/0.4, score_p95)",816,AA_pure,ID,0.373027,ID,1
"cũ (clip 0.6/0.4, score_p95)",817,AA_pure,ID,0.309167,ID,1
"cũ (clip 0.6/0.4, score_p95)",818,AA_pure,ID,0.256206,ID,1
"cũ (clip 0.6/0.4, score_p95)",819,AA_pure,ID,0.381383,ID,1
"cũ (clip 0.6/0.4, score_p95)",820,AA_pure,ID,0.124328,ID,1
"cũ (clip 0.6/0.4, score_p95)",821,AA_pure,ID,0.132888,ID,1
"cũ (clip 0.6/0.4, score_p95)",822,AA_pure,ID,0.380127,ID,1
"cũ (clip 0.6/0.4, score_p95)",823,AA_pure,ID,0.382596,ID,1
"cũ (clip 0.6/0.4, score_p95)",824,AA_pure,ID,0.126533,ID,1
"cũ (clip 0.6/0.4, score_p95)",825,AA_pure,ID,0.086378,ID,1
"cũ (clip 0.6/0.4, score_p95)",826,AA_pure,ID,0.192235,ID,1
"cũ (clip 0.6/0.4, score_p95)",827,AA_pure,ID,0.191748,ID,1
"cũ (clip 0.6/0.4, score_p95)",828,AA_pure,ID,0.099011,ID,1
"cũ (clip 0.6/0.4, score_p95)",829,AA_pure,ID,0.250988,ID,1
"cũ (clip 0.6/0.4, score_p95)",830,AA_pure,ID,0.35862,ID,1
"cũ (clip 0.6/0.4, score_p95)",831,AA_pure,ID,0.075144,ID,1
"cũ (clip 0.6/0.4, score_p95)",832,AA_pure,ID,0.101466,ID,1
"cũ (clip 0.6/0.4, score_p95)",833,AA_pure,ID,0.140158,ID,1
"cũ (clip 0.6/0.4, score_p95)",834,AA_pure,ID,0.276472,ID,1
"cũ (clip 0.6/0.4, score_p95)",835,AA_pure,ID,0.381869,ID,1
"cũ (clip 0.6/0.4, score_p95)",836,AA_pure,ID,0.261964,ID,1
"cũ (clip 0.6/0.4, score_p95)",837,AA_pure,ID,0.237513,ID,1
"cũ (clip 0.6/0.4, score_p95)",838,AA_pure,ID,0.1642,ID,1
"cũ (clip 0.6/0.4, score_p95)",839,AA_pure,ID,0.183555,ID,1
"cũ (clip 0.6/0.4, score_p95)",840,AA_pure,ID,0.331335,ID,1
"cũ (clip 0.6/0.4, score_p95)",841,AA_pure,ID,0.6,ID,1
"cũ (clip 0.6/0.4, score_p95)",842,AA_pure,ID,0.313178,ID,1
"cũ (clip 0.6/0.4, score_p95)",843,AA_pure,ID,0.410496,ID,1
"cũ (clip 0.6/0.4, score_p95)",844,AA_pure,ID,0.386904,ID,1
"cũ (clip 0.6/0.4, score_p95)",845,AA_pure,ID,0.123791,ID,1
"cũ (clip 0.6/0.4, score_p95)",846,AA_pure,ID,0.6,ID,1
"cũ (clip 0.6/0.4, score_p95)",847,AA_pure,ID,0.195897,ID,1
"cũ (clip 0.6/0.4, score_p95)",848,AA_pure,ID,0.080673,ID,1
"cũ (clip 0.6/0.4, score_p95)",849,AA_pure,ID,0.148248,ID,1
"cũ (clip 0.6/0.4, score_p95)",850,AA_pure,ID,0.23136,ID,1
"cũ (clip 0.6/0.4, score_p95)",851,AA_pure,ID,0.082953,ID,1
"cũ (clip 0.6/0.4, score_p95)",852,AA_pure,ID,0.224302,ID,1
"cũ (clip 0.6/0.4, score_p95)",853,AA_pure,ID,0.142487,ID,1
"cũ (clip 0.6/0.4, score_p95)",854,AA_pure,ID,0.366629,ID,1
"cũ (clip 0.6/0.4, score_p95)",855,AA_pure,ID,0.117493,ID,1
"cũ (clip 0.6/0.4, score_p95)",856,AA_pure,ID,0.21224,ID,1
"cũ (clip 0.6/0.4, score_p95)",857,AA_pure,ID,0.435893,ID,1
"cũ (clip 0.6/0.4, score_p95)",858,AA_pure,ID,0.15113,ID,1
"cũ (clip 0.6/0.4, score_p95)",859,AA_pure,ID,0.12832,ID,1
"cũ (clip 0.6/0.4, score_p95)",860,AA_pure,ID,0.247808,ID,1
"cũ (clip 0.6/0.4, score_p95)",861,AA_pure,ID,0.31576,ID,1
"cũ (clip 0.6/0.4, score_p95)",862,AA_pure,ID,0.271327,ID,1
"cũ (clip 0.6/0.4, score_p95)",863,AA_pure,ID,0.222935,ID,1
"cũ (clip 0.6/0.4, score_p95)",864,AA_pure,ID,0.196821,ID,1
"cũ (clip 0.6/0.4, score_p95)",865,AA_pure,ID,0.391167,ID,1
"cũ (clip 0.6/0.4, score_p95)",866,AA_pure,ID,0.595977,ID,1
"cũ (clip 0.6/0.4, score_p95)",867,AA_pure,ID,0.163103,ID,1
"cũ (clip 0.6/0.4, score_p95)",868,AA_pure,ID,0.22901,ID,1
"cũ (clip 0.6/0.4, score_p95)",869,AA_pure,ID,0.257738,ID,1
"cũ (clip 0.6/0.4, score_p95)",870,AA_pure,ID,0.32905,ID,1
"cũ (clip 0.6/0.4, score_p95)",871,AA_pure,ID,0.153876,ID,1
"cũ (clip 0.6/0.4, score_p95)",872,AA_pure,ID,0.242354,ID,1
"cũ (clip 0.6/0.4, score_p95)",873,AA_pure,ID,0.383973,ID,1
"cũ (clip 0.6/0.4, score_p95)",874,AA_pure,ID,0.087507,ID,1
"cũ (clip 0.6/0.4, score_p95)",875,AA_pure,ID,0.141746,ID,1
"cũ (clip 0.6/0.4, score_p95)",876,AA_pure,ID,0.11903,ID,1
"cũ (clip 0.6/0.4, score_p95)",877,AA_pure,ID,0.112241,ID,1
"cũ (clip 0.6/0.4, score_p95)",878,AA_pure,ID,0.248797,ID,1
"cũ (clip 0.6/0.4, score_p95)",879,AA_pure,ID,0.342216,ID,1
"cũ (clip 0.6/0.4, score_p95)",880,AA_pure,ID,0.511299,ID,1
"cũ (clip 0.6/0.4, score_p95)",881,AA_pure,ID,0.6,ID,1
"cũ (clip 0.6/0.4, score_p95)",882,AA_pure,ID,0.186627,ID,1
"cũ (clip 0.6/0.4, score_p95)",883,AA_pure,ID,0.20665,ID,1
"cũ (clip 0.6/0.4, score_p95)",884,AA_pure,ID,0.406528,ID,1
"cũ (clip 0.6/0.4, score_p95)",885,AA_pure,ID,0.107453,ID,1
"cũ (clip 0.6/0.4, score_p95)",886,AA_pure,ID,0.30809,ID,1
"cũ (clip 0.6/0.4, score_p95)",887,AA_pure,ID,0.343983,ID,1
"cũ (clip 0.6/0.4, score_p95)",888,AA_pure,ID,0.240144,ID,1
"cũ (clip 0.6/0.4, score_p95)",889,AA_pure,ID,0.289965,ID,1
"cũ (clip 0.6/0.4, score_p95)",890,AA_pure,ID,0.215657,ID,1
"cũ (clip 0.6/0.4, score_p95)",891,AA_pure,ID,0.202815,ID,1
"cũ (clip 0.6/0.4, score_p95)",892,AA_pure,ID,0.381521,ID,1
"cũ (clip 0.6/0.4, score_p95)",893,AA_pure,ID,0.193411,ID,1
"cũ (clip 0.6/0.4, score_p95)",894,AA_pure,ID,0.218598,ID,1
"cũ (clip 0.6/0.4, score_p95)",895,AA_pure,ID,0.364079,ID,1
"cũ (clip 0.6/0.4, score_p95)",896,AA_pure,ID,0.467033,ID,1
"cũ (clip 0.6/0.4, score_p95)",897,AA_pure,ID,0.095455,ID,1
"cũ (clip 0.6/0.4, score_p95)",898,AA_pure,ID,0.211969,ID,1
"cũ (clip 0.6/0.4, score_p95)",899,AA_pure,ID,0.301657,ID,1
"cũ (clip 0.6/0.4, score_p95)",900,AA_pure,ID,0.180221,ID,1
"cũ (clip 0.6/0.4, score_p95)",901,AA_pure,ID,0.138023,ID,1
"cũ (clip 0.6/0.4, score_p95)",902,AA_pure,ID,0.329349,ID,1
"cũ (clip 0.6/0.4, score_p95)",903,AA_pure,ID,0.096546,ID,1
"cũ (clip 0.6/0.4, score_p95)",904,AA_pure,ID,0.098221,ID,1
"cũ (clip 0.6/0.4, score_p95)",905,AA_pure,ID,0.256928,ID,1
"cũ (clip 0.6/0.4, score_p95)",906,AA_pure,ID,0.269957,ID,1
"cũ (clip 0.6/0.4, score_p95)",907,AA_pure,ID,0.157947,ID,1
"cũ (clip 0.6/0.4, score_p95)",908,AA_pure,ID,0.325337,ID,1
"cũ (clip 0.6/0.4, score_p95)",909,AA_pure,ID,0.323209,ID,1
"cũ (clip 0.6/0.4, score_p95)",910,AA_pure,ID,0.17775,ID,1
"cũ (clip 0.6/0.4, score_p95)",911,AA_pure,ID,0.387708,ID,1
"cũ (clip 0.6/0.4, score_p95)",912,AA_pure,ID,0.457854,ID,1
"cũ (clip 0.6/0.4, score_p95)",913,AA_pure,ID,0.139402,ID,1
"cũ (clip 0.6/0.4, score_p95)",914,AA_pure,ID,0.081548,ID,1
"cũ (clip 0.6/0.4, score_p95)",915,AA_pure,ID,0.149047,ID,1
"cũ (clip 0.6/0.4, score_p95)",916,AA_pure,ID,0.197351,ID,1
"cũ (clip 0.6/0.4, score_p95)",917,AA_pure,ID,0.229022,ID,1
"cũ (clip 0.6/0.4, score_p95)",918,AA_pure,ID,0.094359,ID,1
"cũ (clip 0.6/0.4, score_p95)",919,AA_pure,ID,0.232899,ID,1
"cũ (clip 0.6/0.4, score_p95)",920,AA_pure,ID,0.133861,ID,1
"cũ (clip 0.6/0.4, score_p95)",921,AA_pure,ID,0.185362,ID,1
"cũ (clip 0.6/0.4, score_p95)",922,AA_pure,ID,0.573293,ID,1
"cũ (clip 0.6/0.4, score_p95)",923,AA_pure,ID,0.353717,ID,1
"cũ (clip 0.6/0.4, score_p95)",924,AA_pure,ID,0.200854,ID,1
"cũ (clip 0.6/0.4, score_p95)",925,AA_pure,ID,0.12675,ID,1
"cũ (clip 0.6/0.4, score_p95)",926,AA_pure,ID,0.466724,ID,1
"cũ (clip 0.6/0.4, score_p95)",927,AA_pure,ID,0.134165,ID,1
"cũ (clip 0.6/0.4, score_p95)",928,AA_pure,ID,0.6,ID,1
"cũ (clip 0.6/0.4, score_p95)",929,AA_pure,ID,0.171728,ID,1
"cũ (clip 0.6/0.4, score_p95)",930,AA_pure,ID,0.183224,ID,1
"cũ (clip 0.6/0.4, score_p95)",931,AA_pure,ID,0.211417,ID,1
"cũ (clip 0.6/0.4, score_p95)",932,AA_pure,ID,0.208651,ID,1
"cũ (clip 0.6/0.4, score_p95)",933,AA_pure,ID,0.154333,ID,1
"cũ (clip 0.6/0.4, score_p95)",934,AA_pure,ID,0.124953,ID,1
"cũ (clip 0.6/0.4, score_p95)",935,AA_pure,ID,0.320548,ID,1
"cũ (clip 0.6/0.4, score_p95)",936,AA_pure,ID,0.137181,ID,1
"cũ (clip 0.6/0.4, score_p95)",937,AA_pure,ID,0.233592,ID,1
"cũ (clip 0.6/0.4, score_p95)",938,AA_pure,ID,0.32485,ID,1
"cũ (clip 0.6/0.4, score_p95)",939,AA_pure,ID,0.337893,ID,1
"cũ (clip 0.6/0.4, score_p95)",940,AA_pure,ID,0.271516,ID,1
"cũ (clip 0.6/0.4, score_p95)",941,AA_pure,ID,0.243147,ID,1
"cũ (clip 0.6/0.4, score_p95)",942,AA_pure,ID,0.17999,ID,1
"cũ (clip 0.6/0.4, score_p95)",943,AA_pure,ID,0.180771,ID,1
"cũ (clip 0.6/0.4, score_p95)",944,AA_pure,ID,0.116275,ID,1
"cũ (clip 0.6/0.4, score_p95)",945,AA_pure,ID,0.386043,ID,1
"cũ (clip 0.6/0.4, score_p95)",946,AA_pure,ID,0.307991,ID,1
"cũ (clip 0.6/0.4, score_p95)",947,AA_pure,ID,0.115315,ID,1
"cũ (clip 0.6/0.4, score_p95)",948,AA_pure,ID,0.179802,ID,1
"cũ (clip 0.6/0.4, score_p95)",949,AA_pure,ID,0.33312,ID,1
"cũ (clip 0.6/0.4, score_p95)",950,AA_pure,ID,0.151005,ID,1
"cũ (clip 0.6/0.4, score_p95)",951,AA_pure,ID,0.243686,ID,1
"cũ (clip 0.6/0.4, score_p95)",952,AA_pure,ID,0.188344,ID,1
"cũ (clip 0.6/0.4, score_p95)",953,AA_pure,ID,0.215865,ID,1
"cũ (clip 0.6/0.4, score_p95)",954,AA_pure,ID,0.138687,ID,1
"cũ (clip 0.6/0.4, score_p95)",955,AA_pure,ID,0.22747,ID,1
"cũ (clip 0.6/0.4, score_p95)",956,AA_pure,ID,0.172821,ID,1
"cũ (clip 0.6/0.4, score_p95)",957,AA_pure,ID,0.230878,ID,1
"cũ (clip 0.6/0.4, score_p95)",958,AA_pure,ID,0.6,ID,1
"cũ (clip 0.6/0.4, score_p95)",959,AA_pure,ID,0.261344,ID,1
"cũ (clip 0.6/0.4, score_p95)",960,AA_pure,ID,0.274617,ID,1
"cũ (clip 0.6/0.4, score_p95)",961,AA_pure,ID,0.200095,ID,1
"cũ (clip 0.6/0.4, score_p95)",962,AA_pure,ID,0.209081,ID,1
"cũ (clip 0.6/0.4, score_p95)",963,AA_pure,ID,0.533062,ID,1
"cũ (clip 0.6/0.4, score_p95)",964,AA_pure,ID,0.138779,ID,1
"cũ (clip 0.6/0.4, score_p95)",965,AA_pure,ID,0.105782,ID,1
"cũ (clip 0.6/0.4, score_p95)",966,AA_pure,ID,0.6,ID,1
"cũ (clip 0.6/0.4, score_p95)",967,AA_pure,ID,0.221264,ID,1
"cũ (clip 0.6/0.4, score_p95)",968,AA_pure,ID,0.107991,ID,1
"cũ (clip 0.6/0.4, score_p95)",969,AA_pure,ID,0.449658,ID,1
"cũ (clip 0.6/0.4, score_p95)",970,AA_pure,ID,0.546296,ID,1
"cũ (clip 0.6/0.4, score_p95)",971,AA_pure,ID,0.130803,ID,1
"cũ (clip 0.6/0.4, score_p95)",972,AA_pure,ID,0.326763,ID,1
"cũ (clip 0.6/0.4, score_p95)",0,AAM_mineral_rich,OOD,0.481039,ID,0
"cũ (clip 0.6/0.4, score_p95)",1,AAM_mineral_rich,OOD,0.6,ID,0
"cũ (clip 0.6/0.4, score_p95)",2,AAM_mineral_rich,OOD,0.6,ID,0
"cũ (clip 0.6/0.4, score_p95)",3,AAM_mineral_rich,OOD,0.6,ID,0
"cũ (clip 0.6/0.4, score_p95)",4,AAM_mineral_rich,OOD,0.6,ID,0
"cũ (clip 0.6/0.4, score_p95)",5,AAM_mineral_rich,OOD,0.6,ID,0
"cũ (clip 0.6/0.4, score_p95)",6,AAM_mineral_rich,OOD,0.6,ID,0
"cũ (clip 0.6/0.4, score_p95)",7,AAM_mineral_rich,OOD,0.6,ID,0
"cũ (clip 0.6/0.4, score_p95)",8,AAM_mineral_rich,OOD,0.6,ID,0
"cũ (clip 0.6/0.4, score_p95)",9,AAM_mineral_rich,OOD,0.462159,ID,0
"cũ (clip 0.6/0.4, score_p95)",10,AAM_mineral_rich,OOD,0.6,ID,0
"cũ (clip 0.6/0.4, score_p95)",11,AAM_mineral_rich,OOD,0.6,ID,0
"cũ (clip 0.6/0.4, score_p95)",12,AAM_mineral_rich,OOD,0.6,ID,0
"cũ (clip 0.6/0.4, score_p95)",13,AAM_mineral_rich,OOD,0.6,ID,0
"cũ (clip 0.6/0.4, score_p95)",14,AAM_mineral_rich,OOD,0.6,ID,0
"cũ (clip 0.6/0.4, score_p95)",15,AAM_mineral_rich,OOD,0.6,ID,0
"cũ (clip 0.6/0.4, score_p95)",16,AAM_mineral_rich,OOD,0.6,ID,0
"cũ (clip 0.6/0.4, score_p95)",17,AAM_mineral_rich,OOD,0.6,ID,0
"cũ (clip 0.6/0.4, score_p95)",18,AAM_mineral_rich,OOD,0.6,ID,0
"cũ (clip 0.6/0.4, score_p95)",19,AAM_mineral_rich,OOD,0.6,ID,0
"cũ (clip 0.6/0.4, score_p95)",20,AAM_mineral_rich,OOD,0.6,ID,0
"cũ (clip 0.6/0.4, score_p95)",21,AAM_mineral_rich,OOD,0.6,ID,0
"cũ (clip 0.6/0.4, score_p95)",22,AAM_mineral_rich,OOD,0.6,ID,0
"cũ (clip 0.6/0.4, score_p95)",23,AAM_mineral_rich,OOD,0.6,ID,0
"cũ (clip 0.6/0.4, score_p95)",24,AAM_mineral_rich,OOD,0.6,ID,0
"cũ (clip 0.6/0.4, score_p95)",25,AAM_mineral_rich,OOD,0.6,ID,0
"cũ (clip 0.6/0.4, score_p95)",26,AAM_mineral_rich,OOD,0.6,ID,0
"cũ (clip 0.6/0.4, score_p95)",27,AAM_mineral_rich,OOD,0.326389,ID,0
"cũ (clip 0.6/0.4, score_p95)",28,AAM_mineral_rich,OOD,0.6,ID,0
"cũ (clip 0.6/0.4, score_p95)",29,AAM_mineral_rich,OOD,0.6,ID,0
"cũ (clip 0.6/0.4, score_p95)",30,AAM_mineral_rich,OOD,0.6,ID,0
"cũ (clip 0.6/0.4, score_p95)",31,AAM_mineral_rich,OOD,0.6,ID,0
"cũ (clip 0.6/0.4, score_p95)",32,AAM_mineral_rich,OOD,0.6,ID,0
"cũ (clip 0.6/0.4, score_p95)",33,AAM_mineral_rich,OOD,0.6,ID,0
"cũ (clip 0.6/0.4, score_p95)",34,AAM_mineral_rich,OOD,0.6,ID,0
"cũ (clip 0.6/0.4, score_p95)",35,AAM_mineral_rich,OOD,0.6,ID,0
"cũ (clip 0.6/0.4, score_p95)",36,AAM_mineral_rich,OOD,0.6,ID,0
"cũ (clip 0.6/0.4, score_p95)",37,AAM_mineral_rich,OOD,0.6,ID,0
"cũ (clip 0.6/0.4, score_p95)",38,AAM_mineral_rich,OOD,0.6,ID,0
"cũ (clip 0.6/0.4, score_p95)",39,AAM_mineral_rich,OOD,0.6,ID,0
"cũ (clip 0.6/0.4, score_p95)",40,AAM_mineral_rich,OOD,0.6,ID,0
"cũ (clip 0.6/0.4, score_p95)",41,AAM_mineral_rich,OOD,0.6,ID,0
"cũ (clip 0.6/0.4, score_p95)",42,AAM_mineral_rich,OOD,0.6,ID,0
"cũ (clip 0.6/0.4, score_p95)",43,AAM_mineral_rich,OOD,0.6,ID,0
"cũ (clip 0.6/0.4, score_p95)",44,AAM_mineral_rich,OOD,0.6,ID,0
"cũ (clip 0.6/0.4, score_p95)",45,AAM_mineral_rich,OOD,0.6,ID,0
"cũ (clip 0.6/0.4, score_p95)",46,AAM_mineral_rich,OOD,0.6,ID,0
"cũ (clip 0.6/0.4, score_p95)",47,AAM_mineral_rich,OOD,0.6,ID,0
"cũ (clip 0.6/0.4, score_p95)",48,AAM_mineral_rich,OOD,0.6,ID,0
"cũ (clip 0.6/0.4, score_p95)",49,AAM_mineral_rich,OOD,0.6,ID,0
"cũ (clip 0.6/0.4, score_p95)",50,AAM_mineral_rich,OOD,0.6,ID,0
"cũ (clip 0.6/0.4, score_p95)",51,AAM_mineral_rich,OOD,0.483853,ID,0
"cũ (clip 0.6/0.4, score_p95)",52,AAM_mineral_rich,OOD,0.6,ID,0
"cũ (clip 0.6/0.4, score_p95)",53,AAM_mineral_rich,OOD,0.6,ID,0
"cũ (clip 0.6/0.4, score_p95)",54,AAM_mineral_rich,OOD,0.6,ID,0
"cũ (clip 0.6/0.4, score_p95)",55,AAM_mineral_rich,OOD,0.6,ID,0
"cũ (clip 0.6/0.4, score_p95)",56,AAM_mineral_rich,OOD,0.6,ID,0
"cũ (clip 0.6/0.4, score_p95)",57,AAM_mineral_rich,OOD,0.6,ID,0
"cũ (clip 0.6/0.4, score_p95)",58,AAM_mineral_rich,OOD,0.6,ID,0
"cũ (clip 0.6/0.4, score_p95)",59,AAM_mineral_rich,OOD,0.6,ID,0
"cũ (clip 0.6/0.4, score_p95)",60,AAM_mineral_rich,OOD,0.6,ID,0
"cũ (clip 0.6/0.4, score_p95)",61,AAM_mineral_rich,OOD,0.6,ID,0
"cũ (clip 0.6/0.4, score_p95)",62,AAM_mineral_rich,OOD,0.6,ID,0
"cũ (clip 0.6/0.4, score_p95)",63,AAM_mineral_rich,OOD,0.6,ID,0
"cũ (clip 0.6/0.4, score_p95)",64,AAM_mineral_rich,OOD,0.6,ID,0
"cũ (clip 0.6/0.4, score_p95)",65,AAM_mineral_rich,OOD,0.6,ID,0
"cũ (clip 0.6/0.4, score_p95)",66,AAM_mineral_rich,OOD,0.6,ID,0
"cũ (clip 0.6/0.4, score_p95)",67,AAM_mineral_rich,OOD,0.6,ID,0
"cũ (clip 0.6/0.4, score_p95)",68,AAM_mineral_rich,OOD,0.6,ID,0
"cũ (clip 0.6/0.4, score_p95)",69,AAM_mineral_rich,OOD,0.6,ID,0
"cũ (clip 0.6/0.4, score_p95)",70,AAM_mineral_rich,OOD,0.6,ID,0
"cũ (clip 0.6/0.4, score_p95)",71,AAM_mineral_rich,OOD,0.6,ID,0
"cũ (clip 0.6/0.4, score_p95)",72,AAM_mineral_rich,OOD,0.6,ID,0
"cũ (clip 0.6/0.4, score_p95)",73,AAM_mineral_rich,OOD,0.6,ID,0
"cũ (clip 0.6/0.4, score_p95)",74,AAM_mineral_rich,OOD,0.6,ID,0
"cũ (clip 0.6/0.4, score_p95)",75,AAM_mineral_rich,OOD,0.6,ID,0
"cũ (clip 0.6/0.4, score_p95)",76,AAM_mineral_rich,OOD,0.6,ID,0
"cũ (clip 0.6/0.4, score_p95)",77,AAM_mineral_rich,OOD,0.6,ID,0
"cũ (clip 0.6/0.4, score_p95)",78,AAM_mineral_rich,OOD,0.6,ID,0
"cũ (clip 0.6/0.4, score_p95)",79,AAM_mineral_rich,OOD,0.6,ID,0
"cũ (clip 0.6/0.4, score_p95)",80,AAM_mineral_rich,OOD,0.6,ID,0
"cũ (clip 0.6/0.4, score_p95)",81,AAM_mineral_rich,OOD,0.6,ID,0
"cũ (clip 0.6/0.4, score_p95)",82,AAM_mineral_rich,OOD,0.6,ID,0
"cũ (clip 0.6/0.4, score_p95)",83,AAM_mineral_rich,OOD,0.6,ID,0
"cũ (clip 0.6/0.4, score_p95)",84,AAM_mineral_rich,OOD,0.6,ID,0
"cũ (clip 0.6/0.4, score_p95)",85,AAM_mineral_rich,OOD,0.6,ID,0
"cũ (clip 0.6/0.4, score_p95)",86,AAM_mineral_rich,OOD,0.6,ID,0
"cũ (clip 0.6/0.4, score_p95)",87,AAM_mineral_rich,OOD,0.6,ID,0
"cũ (clip 0.6/0.4, score_p95)",88,AAM_mineral_rich,OOD,0.6,ID,0
"cũ (clip 0.6/0.4, score_p95)",89,AAM_mineral_rich,OOD,0.6,ID,0
"cũ (clip 0.6/0.4, score_p95)",90,AAM_mineral_rich,OOD,0.6,ID,0
"cũ (clip 0.6/0.4, score_p95)",91,AAM_mineral_rich,OOD,0.6,ID,0
"cũ (clip 0.6/0.4, score_p95)",92,AAM_mineral_rich,OOD,0.6,ID,0
"cũ (clip 0.6/0.4, score_p95)",93,AAM_mineral_rich,OOD,0.6,ID,0
"cũ (clip 0.6/0.4, score_p95)",94,AAM_mineral_rich,OOD,0.6,ID,0
"cũ (clip 0.6/0.4, score_p95)",95,AAM_mineral_rich,OOD,0.6,ID,0
"cũ (clip 0.6/0.4, score_p95)",96,AAM_mineral_rich,OOD,0.6,ID,0
"cũ (clip 0.6/0.4, score_p95)",97,AAM_mineral_rich,OOD,0.6,ID,0
"cũ (clip 0.6/0.4, score_p95)",98,AAM_mineral_rich,OOD,0.6,ID,0
"cũ (clip 0.6/0.4, score_p95)",99,AAM_mineral_rich,OOD,0.6,ID,0
"cũ (clip 0.6/0.4, score_p95)",100,AAM_mineral_rich,OOD,0.6,ID,0
"cũ (clip 0.6/0.4, score_p95)",101,AAM_mineral_rich,OOD,0.6,ID,0
"cũ (clip 0.6/0.4, score_p95)",102,AAM_mineral_rich,OOD,0.6,ID,0
"cũ (clip 0.6/0.4, score_p95)",103,AAM_mineral_rich,OOD,0.6,ID,0
"cũ (clip 0.6/0.4, score_p95)",104,AAM_mineral_rich,OOD,0.6,ID,0
"cũ (clip 0.6/0.4, score_p95)",105,AAM_mineral_rich,OOD,0.6,ID,0
"cũ (clip 0.6/0.4, score_p95)",106,AAM_mineral_rich,OOD,0.6,ID,0
"cũ (clip 0.6/0.4, score_p95)",107,AAM_mineral_rich,OOD,0.6,ID,0
"cũ (clip 0.6/0.4, score_p95)",108,AAM_mineral_rich,OOD,0.6,ID,0
"cũ (clip 0.6/0.4, score_p95)",109,AAM_mineral_rich,OOD,0.6,ID,0
"cũ (clip 0.6/0.4, score_p95)",110,AAM_mineral_rich,OOD,0.6,ID,0
"cũ (clip 0.6/0.4, score_p95)",111,AAM_mineral_rich,OOD,0.6,ID,0
